Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,80.56020588083298,80.72856605854098,79.97094882686626,80.391845703125,22483800,0.0,0.0
2018-01-03,80.49472861707636,80.91563260709388,80.4105521006861,80.76597595214844,26061400,0.0,0.0
2018-01-04,80.99043737609168,81.99124999705464,80.97173386602705,81.47681427001953,21912000,0.0,0.0
2018-01-05,81.99125911684094,82.69275856663175,81.77612947905567,82.48698425292969,23407100,0.0,0.0
2018-01-08,82.49635391087946,82.85178495832903,81.9351556321978,82.57118225097656,22113000,0.0,0.0
2018-01-09,82.91726147920429,82.99208982246653,82.17834764554271,82.51506805419922,19484300,0.0,0.0
2018-01-10,82.17830618156198,82.48696758976249,81.75740945112128,82.1408920288086,18652200,0.0,0.0
2018-01-11,82.43087948620757,82.43087948620757,81.59843384094161,82.38411712646484,17808900,0.0,0.0
2018-01-12,82.93594931907276,83.9741691934981,82.73017498201229,83.8058090209961,24271500,0.0,0.0
2018-01-16,84.2734980193942,84.91888004341197,82.31865556407101,82.63666534423828,36599700,0.0,0.0
2018-01-17,83.31942472592581,84.44182092423335,83.01076327378388,84.31087493896484,25621200,0.0,0.0
2018-01-18,83.99288011590839,84.80661500561924,83.86193410754062,84.27347564697266,24159700,0.0,0.0
2018-01-19,84.31088527133558,84.7504927626203,83.86192959140106,84.17993927001953,36875000,0.0,0.0
2018-01-22,84.1799279550641,85.69516922722279,83.9367394984414,85.6858139038086,23601600,0.0,0.0
2018-01-23,85.95706939697266,86.33120387301166,85.62034908213971,85.95706939697266,23412800,0.0,0.0
2018-01-24,86.56505162329057,87.38814190053107,85.65777768513777,85.88225555419922,33277500,0.0,0.0
2018-01-25,86.49020655203115,87.21040951325134,85.98512609236107,86.35926055908203,26383200,0.0,0.0
2018-01-26,87.0981786391109,87.97738647460938,86.59309815351556,87.97738647460938,29172200,0.0,0.0
2018-01-29,88.98755791071918,89.2775087817988,87.65938710871384,87.84645080566406,31569900,0.0,0.0
2018-01-30,87.26654323652191,87.60326357736683,86.14413972169817,86.74275207519531,38635100,0.0,0.0
2018-01-31,87.68743800263886,89.23073833868969,87.46296015943825,88.86595916748047,48756300,0.0,0.0
2018-02-01,88.66018440048146,89.85740907300767,87.52843272923333,88.16445922851562,47227900,0.0,0.0
2018-02-02,87.58455275291745,87.89321425408106,85.58294136189267,85.84483337402344,47867800,0.0,0.0
2018-02-05,84.70371420262381,87.21040574450109,82.30926513671875,82.30926513671875,51031500,0.0,0.0
2018-02-06,81.27106283370432,85.56424390692948,79.73711768029655,85.42394256591797,67998600,0.0,0.0
2018-02-07,84.6382682629748,85.83549317861142,83.4316880206782,83.81517791748047,41107600,0.0,0.0
2018-02-08,83.90868703144626,84.06769186144876,79.2787934969968,79.51262664794922,55628700,0.0,0.0
2018-02-09,80.7192227942444,83.17914546793858,78.40894965652022,82.47764587402344,63499100,0.0,0.0
2018-02-12,83.00141651979806,83.97416332223965,82.2437993645208,83.36619567871094,35720300,0.0,0.0
2018-02-13,83.1791493383106,84.17995518675667,82.12222580326745,84.02095031738281,26407700,0.0,0.0
2018-02-14,83.17517410447081,85.50569123742622,83.08120291144787,85.33654022216797,34960900,0.42,0.0
2018-02-15,85.71245030280387,87.13143927723546,85.15801512795586,87.07505798339844,27823900,0.0,0.0
2018-02-16,86.87769268849186,87.86440816132918,86.26687633530388,86.45481872558594,30596900,0.0,0.0
2018-02-20,85.96618039682012,87.45094276653587,85.52450780999212,87.13143920898438,30911700,0.0,0.0
2018-02-21,87.37575274033568,87.73284614599191,85.97555541992188,85.97555541992188,26922500,0.0,0.0
2018-02-22,86.5018230185507,87.14083729449594,85.85340947058666,86.20111083984375,24392800,0.0,0.0
2018-02-23,87.958397454143,88.400070048678,86.79313862164543,88.39067077636719,26329200,0.0,0.0
2018-02-26,88.7101606501485,89.69686892445114,88.56920027680742,89.6686782836914,30199800,0.0,0.0
2018-02-27,89.96941945762721,90.06339068035614,88.5222396850586,88.5222396850586,25869100,0.0,0.0
2018-02-28,89.12363270035742,89.94119710597413,87.98656481616956,88.11812591552734,31167300,0.0,0.0
2018-03-01,88.32489639668165,88.8699395161851,86.30448288096689,87.25360870361328,37135600,0.0,0.0
2018-03-02,86.0601371278851,87.53550714673011,85.38353303805046,87.44153594970703,32830400,0.0,0.0
2018-03-05,86.77432460075092,88.5879966778869,86.6991519443038,87.9959716796875,23901600,0.0,0.0
2018-03-06,88.65376135171115,88.7947217078048,87.33815048028134,87.69524383544922,22175800,0.0,0.0
2018-03-07,87.54490745618482,88.27789283902304,86.85890408764428,88.20271301269531,26716100,0.0,0.0
2018-03-08,88.58800550637545,89.36798014728028,88.11814230142704,88.73836517333984,25887800,0.0,0.0
2018-03-09,89.54654841710176,90.72120666503906,89.2740268432349,90.72120666503906,36937300,0.0,0.0
2018-03-12,90.68359393139474,91.35079878805774,90.25132066522757,90.93731689453125,26073700,0.0,0.0
2018-03-13,91.15346193965853,91.3789942710061,88.30609205918586,88.71957397460938,35387800,0.0,0.0
2018-03-14,89.38677003863091,89.65929153146872,87.8644108209123,88.19331359863281,32132000,0.0,0.0
2018-03-15,87.89261720630573,88.87933288574644,87.23481153304134,88.5034408569336,27611000,0.0,0.0
2018-03-16,88.97330453486259,89.63111021133787,88.25911039358645,88.89812469482422,49081300,0.0,0.0
2018-03-19,88.08994176711782,88.24030141720256,86.55819047197888,87.29117584228516,33344100,0.0,0.0
2018-03-20,87.44155096401204,88.11814800048019,87.39456177266075,87.5167236328125,23075200,0.0,0.0
2018-03-21,87.32877305235218,88.381269182268,86.65216890951653,86.90589904785156,24457100,0.0,0.0
2018-03-22,85.76882759205589,86.21989943032325,84.25587464489902,84.37803649902344,38604700,0.0,0.0
2018-03-23,84.10549563191348,85.00763193141914,81.83135992881327,81.92533111572266,44068900,0.0,0.0
2018-03-26,85.14860225147704,88.33427389608077,84.95126058503305,88.12753295898438,56396800,0.0,0.0
2018-03-27,89.21764476788705,89.40558721810918,83.17520250611622,84.07733917236328,56569000,0.0,0.0
2018-03-28,84.40621883994578,85.73123640923427,83.51348169250588,84.00213623046875,52501100,0.0,0.0
2018-03-29,84.74451588708433,86.72733890372425,83.07180426232671,85.76881408691406,45867500,0.0,0.0
2018-04-02,85.01704092987009,85.402324991151,82.23545189569859,83.1845703125,48515400,0.0,0.0
2018-04-03,84.18067935482773,84.62235184028945,82.59253969507192,84.30284118652344,37213800,0.0,0.0
2018-04-04,82.55494650061877,87.1690056546743,82.44218394339838,86.76492309570312,35560000,0.0,0.0
2018-04-05,86.86831625830109,87.46034134707651,85.89099987953729,86.81192779541016,29771900,0.0,0.0
2018-04-06,85.97556157206756,86.88709727676526,84.08671677463617,84.79151153564453,38026000,0.0,0.0
2018-04-09,85.55270325889357,87.55431816587284,85.15801984110234,85.2989730834961,31533900,0.0,0.0
2018-04-10,86.82133531472986,87.65769137002853,86.11654040276731,87.28179931640625,26812000,0.0,0.0
2018-04-11,86.4642101816379,87.66705857763618,85.9661564398144,86.32324981689453,24872100,0.0,0.0
2018-04-12,86.85892636269516,88.48465646862373,86.85892636269516,87.93961334228516,26758900,0.0,0.0
2018-04-13,88.38126222935777,88.5034240684925,86.86830229830281,87.4697265625,23346100,0.0,0.0
2018-04-16,88.40007784949734,88.9545202520563,87.78925414718633,88.49404907226562,20288100,0.0,0.0
2018-04-17,89.27401113095867,90.72119069805841,89.16124137796804,90.2795181274414,26771000,0.0,0.0
2018-04-18,90.42047157792346,90.89033475829551,89.7626588236767,90.62721252441406,21043300,0.0,0.0
2018-04-19,90.62721194264753,91.21923696508037,89.5935072168302,90.31710052490234,23552500,0.0,0.0
2018-04-20,90.12916418629895,90.31710660207013,88.38127247536138,89.27400970458984,31154400,0.0,0.0
2018-04-23,89.969420955045,90.48627344297348,88.9263238754401,89.6029281616211,22331800,0.0,0.0
2018-04-24,90.43927385879206,90.65541410243175,86.84012691188707,87.50733184814453,34524800,0.0,0.0
2018-04-25,87.67648922367309,87.67648922367309,84.83851105230067,86.74615478515625,33729300,0.0,0.0
2018-04-26,87.91140839149568,89.41496921133242,87.48852720590367,88.57861328125,42529000,0.0,0.0
2018-04-27,91.71729030778535,91.9992110805463,88.24970495226674,90.0445785522461,48272800,0.0,0.0
2018-04-30,90.52383741279719,90.58961796789701,87.53550745196898,87.8832015991211,41523600,0.0,0.0
2018-05-01,87.59189855612655,89.54653122613855,87.19721518128094,89.27400970458984,31408900,0.0,0.0
2018-05-02,89.26460849730069,89.43375953564426,87.57310528340835,87.87381744384766,27471000,0.0,0.0
2018-05-03,87.35697321812368,89.2082355413973,86.87771070312101,88.40007019042969,31142500,0.0,0.0
2018-05-04,87.69526198446874,89.62170385417261,87.31937001360664,89.42436218261719,22531300,0.0,0.0
2018-05-07,89.43377074130274,90.88095043522449,89.36799017201285,90.42048645019531,24242000,0.0,0.0
2018-05-08,90.0727614198817,90.364081438464,89.33037680727271,90.03517150878906,23484600,0.0,0.0
2018-05-09,90.2231381631201,91.12527469168664,89.32100163455355,91.09708404541016,27327400,0.0,0.0
2018-05-10,91.58573241241636,92.04619633254174,91.20044832360955,92.00861358642578,22388100,0.0,0.0
2018-05-11,91.9052653229026,91.9710458988187,91.19107109185263,91.81128692626953,16778300,0.0,0.0
2018-05-14,92.01803604539614,92.74162961385365,91.44480218918018,92.12140655517578,19454100,0.0,0.0
2018-05-15,91.37899039660797,91.95222405703372,90.53323522798448,91.45417022705078,24594000,0.0,0.0
2018-05-16,91.88832154620377,91.92607439095599,91.1899119198348,91.69012451171875,17384700,0.42,0.0
2018-05-17,91.32204842316725,92.05821093577936,90.44431453490989,90.77464294433594,17246700,0.0,0.0
2018-05-18,90.61419826469023,91.4824921364649,90.61419826469023,90.94452667236328,17865800,0.0,0.0
2018-05-21,91.5485365906471,92.5017759465783,91.35977960163505,92.11481475830078,19422500,0.0,0.0
2018-05-22,92.19033096711128,92.65279068346017,91.73730406085842,92.02044677734375,15441200,0.0,0.0
2018-05-23,91.27483653533092,93.18131530190082,90.90675535576284,93.11524963378906,21251200,0.0,0.0
2018-05-24,93.18132863416902,93.3795256668621,91.36922810554029,92.78492736816406,26649300,0.0,0.0
2018-05-25,92.77550475959512,93.4172887839165,92.36023062602845,92.8321304321289,18363900,0.0,0.0
2018-05-29,92.34134151695491,93.32289388115369,91.76563043472049,92.50179290771484,28671000,0.0,0.0
2018-05-30,92.78493066121773,93.67210453481356,92.40741660494798,93.38896179199219,22158500,0.0,0.0
2018-05-31,93.70986275921477,94.37051959622549,93.06807874585314,93.28514862060547,34140900,0.0,0.0
2018-06-01,93.70041010246521,95.19161499119194,93.59659158485648,95.12554931640625,28655600,0.0,0.0
