Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-12,2773.929931640625,2775.989990234375,2722.0,2726.219970703125,3701570000,0.0,0.0
2018-11-13,2730.050048828125,2754.60009765625,2714.97998046875,2722.179931640625,4112820000,0.0,0.0
2018-11-14,2737.89990234375,2746.800048828125,2685.75,2701.580078125,4449060000,0.0,0.0
2018-11-15,2693.52001953125,2735.3798828125,2670.75,2730.199951171875,4204960000,0.0,0.0
2018-11-16,2718.5400390625,2746.75,2712.159912109375,2736.27001953125,3996970000,0.0,0.0
2018-11-19,2730.739990234375,2733.159912109375,2681.090087890625,2690.72998046875,3806940000,0.0,0.0
2018-11-20,2654.60009765625,2669.43994140625,2631.52001953125,2641.889892578125,4370820000,0.0,0.0
2018-11-21,2657.739990234375,2670.72998046875,2649.820068359375,2649.929931640625,3237400000,0.0,0.0
2018-11-23,2633.360107421875,2647.550048828125,2631.090087890625,2632.56005859375,1651680000,0.0,0.0
2018-11-26,2649.969970703125,2674.35009765625,2649.969970703125,2673.449951171875,3523520000,0.0,0.0
2018-11-27,2663.75,2682.530029296875,2655.889892578125,2682.169921875,3494380000,0.0,0.0
2018-11-28,2691.449951171875,2744.0,2684.3798828125,2743.7900390625,3984540000,0.0,0.0
2018-11-29,2736.969970703125,2753.75,2722.93994140625,2737.800048828125,3599200000,0.0,0.0
2018-11-30,2737.760009765625,2760.8798828125,2732.760009765625,2760.169921875,4668310000,0.0,0.0
2018-12-03,2790.5,2800.179931640625,2773.3798828125,2790.3701171875,4221580000,0.0,0.0
2018-12-04,2782.429931640625,2785.929931640625,2697.179931640625,2700.06005859375,4515710000,0.0,0.0
2018-12-06,2663.510009765625,2696.14990234375,2621.530029296875,2695.949951171875,5180430000,0.0,0.0
2018-12-07,2691.260009765625,2708.5400390625,2623.139892578125,2633.080078125,4242240000,0.0,0.0
2018-12-10,2630.860107421875,2647.510009765625,2583.22998046875,2637.719970703125,4162880000,0.0,0.0
2018-12-11,2664.43994140625,2674.35009765625,2621.300048828125,2636.780029296875,3963440000,0.0,0.0
2018-12-12,2658.22998046875,2685.43994140625,2650.260009765625,2651.070068359375,4029300000,0.0,0.0
2018-12-13,2658.699951171875,2670.18994140625,2637.27001953125,2650.5400390625,3978340000,0.0,0.0
2018-12-14,2629.679931640625,2635.070068359375,2593.840087890625,2599.949951171875,4064370000,0.0,0.0
2018-12-17,2590.75,2601.1298828125,2530.5400390625,2545.93994140625,4661420000,0.0,0.0
2018-12-18,2559.89990234375,2573.989990234375,2528.7099609375,2546.159912109375,4519190000,0.0,0.0
2018-12-19,2547.050048828125,2585.2900390625,2488.9599609375,2506.9599609375,5152830000,0.0,0.0
2018-12-20,2496.77001953125,2509.6298828125,2441.179931640625,2467.419921875,5619780000,0.0,0.0
2018-12-21,2465.3798828125,2504.409912109375,2408.550048828125,2416.6201171875,7657890000,0.0,0.0
2018-12-24,2400.56005859375,2410.340087890625,2351.10009765625,2351.10009765625,2613670000,0.0,0.0
2018-12-26,2363.1201171875,2467.760009765625,2346.580078125,2467.699951171875,4249740000,0.0,0.0
2018-12-27,2442.5,2489.10009765625,2397.93994140625,2488.830078125,4139010000,0.0,0.0
2018-12-28,2498.77001953125,2520.27001953125,2472.889892578125,2485.739990234375,3728440000,0.0,0.0
2018-12-31,2498.93994140625,2509.239990234375,2482.820068359375,2506.85009765625,3461920000,0.0,0.0
2019-01-02,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,3733160000,0.0,0.0
2019-01-03,2491.919921875,2493.139892578125,2443.9599609375,2447.889892578125,3858830000,0.0,0.0
2019-01-04,2474.330078125,2538.070068359375,2474.330078125,2531.93994140625,4234140000,0.0,0.0
2019-01-07,2535.610107421875,2566.159912109375,2524.56005859375,2549.68994140625,4133120000,0.0,0.0
2019-01-08,2568.110107421875,2579.820068359375,2547.56005859375,2574.409912109375,4120060000,0.0,0.0
2019-01-09,2580.0,2595.320068359375,2568.889892578125,2584.9599609375,4088740000,0.0,0.0
2019-01-10,2573.510009765625,2597.820068359375,2562.02001953125,2596.639892578125,3721300000,0.0,0.0
2019-01-11,2588.110107421875,2596.27001953125,2577.39990234375,2596.260009765625,3447460000,0.0,0.0
2019-01-14,2580.31005859375,2589.320068359375,2570.409912109375,2582.610107421875,3689370000,0.0,0.0
2019-01-15,2585.10009765625,2613.080078125,2585.10009765625,2610.300048828125,3601180000,0.0,0.0
2019-01-16,2614.75,2625.760009765625,2612.679931640625,2616.10009765625,3882180000,0.0,0.0
2019-01-17,2609.280029296875,2645.06005859375,2606.360107421875,2635.9599609375,3802410000,0.0,0.0
2019-01-18,2651.27001953125,2675.469970703125,2647.580078125,2670.7099609375,4009010000,0.0,0.0
2019-01-22,2657.8798828125,2657.8798828125,2617.27001953125,2632.89990234375,3923950000,0.0,0.0
2019-01-23,2643.47998046875,2653.18994140625,2612.860107421875,2638.699951171875,3358770000,0.0,0.0
2019-01-24,2638.840087890625,2647.199951171875,2627.010009765625,2642.330078125,3449230000,0.0,0.0
2019-01-25,2657.43994140625,2672.3798828125,2657.330078125,2664.760009765625,3821000000,0.0,0.0
2019-01-28,2644.969970703125,2644.969970703125,2624.06005859375,2643.85009765625,3630820000,0.0,0.0
2019-01-29,2644.889892578125,2650.929931640625,2631.050048828125,2640.0,3518070000,0.0,0.0
2019-01-30,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,3883270000,0.0,0.0
2019-01-31,2685.489990234375,2708.949951171875,2678.64990234375,2704.10009765625,4953800000,0.0,0.0
